NroZona;TipoNegocio;DIA;MES;ANIO;CodProducto;Producto;PrecioVenta;Cantidad
1;FRANQUICIA;26;12;2019;781;Producto 781;190;200
1;FRANQUICIA;26;12;2019;3011;Producto 3011;392;6
1;FRANQUICIA;26;12;2019;965;Producto 965;100;6
1;FRANQUICIA;26;12;2019;966;Producto 966;100;6
1;FRANQUICIA;26;12;2019;510;Producto 510;1238;1
1;FRANQUICIA;26;12;2019;527;Producto 527;1238;1
1;FRANQUICIA;26;12;2019;539;Producto 539;1238;1
1;FRANQUICIA;26;12;2019;536;Producto 536;1238;1
1;FRANQUICIA;26;12;2019;529;Producto 529;1238;2
1;FRANQUICIA;26;12;2019;515;Producto 515;825;2
1;FRANQUICIA;26;12;2019;530;Producto 530;1238;1
1;FRANQUICIA;26;12;2019;528;Producto 528;825;1
1;FRANQUICIA;26;12;2019;526;Producto 526;1238;2
1;FRANQUICIA;26;12;2019;537;Producto 537;1238;1
1;FRANQUICIA;26;12;2019;503;Producto 503;1238;2
1;FRANQUICIA;26;12;2019;511;Producto 511;825;1
1;FRANQUICIA;26;12;2019;504;Producto 504;1238;1
1;FRANQUICIA;26;12;2019;520;Producto 520;1238;1
1;FRANQUICIA;26;12;2019;519;Producto 519;1238;2
1;FRANQUICIA;26;12;2019;502;Producto 502;1238;1
1;FRANQUICIA;26;12;2019;406;Producto 406;1238;1
1;FRANQUICIA;26;12;2019;513;Producto 513;1238;2
1;FRANQUICIA;26;12;2019;403;Producto 403;1238;1
1;FRANQUICIA;26;12;2019;501;Producto 501;1238;1
1;FRANQUICIA;26;12;2019;509;Producto 509;1238;2
1;FRANQUICIA;26;12;2019;507;Producto 507;1238;1
1;FRANQUICIA;26;12;2019;514;Producto 514;825;1
1;FRANQUICIA;27;12;2019;2601;Producto 2601;550;3
1;FRANQUICIA;27;12;2019;2609;Producto 2609;840;3
1;FRANQUICIA;27;12;2019;2608;Producto 2608;1050;2
1;FRANQUICIA;27;12;2019;1794;Producto 1794;1050;2
1;FRANQUICIA;27;12;2019;1793;Producto 1793;1050;2
1;FRANQUICIA;27;12;2019;1792;Producto 1792;700;3
1;FRANQUICIA;27;12;2019;3012;Producto 3012;25;48
1;FRANQUICIA;27;12;2019;3013;Producto 3013;25;48
1;FRANQUICIA;27;12;2019;3011;Producto 3011;392;6
1;FRANQUICIA;27;12;2019;2870;Producto 2870;84;12
1;FRANQUICIA;27;12;2019;782;Producto 782;190;100
1;FRANQUICIA;27;12;2019;780;Producto 780;190;100
1;FRANQUICIA;27;12;2019;510;Producto 510;1125;5
1;FRANQUICIA;27;12;2019;527;Producto 527;1125;4
1;FRANQUICIA;27;12;2019;533;Producto 533;1125;3
1;FRANQUICIA;27;12;2019;539;Producto 539;1125;2
1;FRANQUICIA;27;12;2019;536;Producto 536;1125;4
1;FRANQUICIA;27;12;2019;529;Producto 529;1125;2
1;FRANQUICIA;27;12;2019;515;Producto 515;750;2
1;FRANQUICIA;27;12;2019;530;Producto 530;1125;3
1;FRANQUICIA;27;12;2019;528;Producto 528;750;1
1;FRANQUICIA;27;12;2019;526;Producto 526;1125;10
1;FRANQUICIA;27;12;2019;537;Producto 537;1125;2
1;FRANQUICIA;27;12;2019;538;Producto 538;1125;2
1;FRANQUICIA;27;12;2019;503;Producto 503;1125;10
1;FRANQUICIA;27;12;2019;516;Producto 516;750;1
1;FRANQUICIA;27;12;2019;511;Producto 511;75;10
1;FRANQUICIA;27;12;2019;518;Producto 518;750;1
1;FRANQUICIA;27;12;2019;504;Producto 504;1125;1
1;FRANQUICIA;27;12;2019;402;Producto 402;1125;2
1;FRANQUICIA;27;12;2019;520;Producto 520;1125;2
1;FRANQUICIA;27;12;2019;519;Producto 519;1125;3
1;FRANQUICIA;27;12;2019;508;Producto 508;1125;2
1;FRANQUICIA;27;12;2019;512;Producto 512;1125;9
1;FRANQUICIA;27;12;2019;502;Producto 502;1125;7
1;FRANQUICIA;27;12;2019;406;Producto 406;1125;2
1;FRANQUICIA;27;12;2019;543;Producto 543;1125;1
1;FRANQUICIA;27;12;2019;513;Producto 513;1125;8
1;FRANQUICIA;27;12;2019;403;Producto 403;1125;1
1;FRANQUICIA;27;12;2019;522;Producto 522;750;1
1;FRANQUICIA;27;12;2019;523;Producto 523;1125;2
1;FRANQUICIA;27;12;2019;501;Producto 501;1125;5
1;FRANQUICIA;27;12;2019;509;Producto 509;1125;2
1;FRANQUICIA;27;12;2019;531;Producto 531;1125;2
1;FRANQUICIA;27;12;2019;505;Producto 505;1125;2
1;FRANQUICIA;27;12;2019;507;Producto 507;1125;3
1;FRANQUICIA;27;12;2019;514;Producto 514;750;1
1;FRANQUICIA;27;12;2019;663;Producto 663;387,46;3
1;FRANQUICIA;27;12;2019;2609;Producto 2609;840;4
1;FRANQUICIA;27;12;2019;2608;Producto 2608;1050;2
1;FRANQUICIA;27;12;2019;2604;Producto 2604;1176;1
1;FRANQUICIA;27;12;2019;2601;Producto 2601;550;8
1;FRANQUICIA;27;12;2019;2600;Producto 2600;625;4
1;FRANQUICIA;27;12;2019;1794;Producto 1794;1050;1
1;FRANQUICIA;27;12;2019;1793;Producto 1793;1050;1
1;FRANQUICIA;27;12;2019;2880;Producto 2880;108;6
1;FRANQUICIA;27;12;2019;2877;Producto 2877;108;12
1;FRANQUICIA;27;12;2019;2872;Producto 2872;48;24
1;FRANQUICIA;27;12;2019;2874;Producto 2874;60;18
1;FRANQUICIA;27;12;2019;782;Producto 782;190;20
1;FRANQUICIA;27;12;2019;781;Producto 781;190;50
1;FRANQUICIA;27;12;2019;780;Producto 780;190;50
1;FRANQUICIA;27;12;2019;3011;Producto 3011;392;12
1;FRANQUICIA;27;12;2019;966;Producto 966;100;6
1;FRANQUICIA;27;12;2019;953;Producto 953;240;5
1;FRANQUICIA;27;12;2019;951;Producto 951;240;10
1;FRANQUICIA;27;12;2019;952;Producto 952;100;6
1;FRANQUICIA;27;12;2019;950;Producto 950;100;6
1;FRANQUICIA;27;12;2019;948;Producto 948;100;6
1;FRANQUICIA;27;12;2019;533;Producto 533;1238;1
1;FRANQUICIA;27;12;2019;539;Producto 539;1238;2
1;FRANQUICIA;27;12;2019;536;Producto 536;1238;2
1;FRANQUICIA;27;12;2019;525;Producto 525;1238;1
1;FRANQUICIA;27;12;2019;529;Producto 529;1238;1
1;FRANQUICIA;27;12;2019;515;Producto 515;825;1
1;FRANQUICIA;27;12;2019;528;Producto 528;825;1
1;FRANQUICIA;27;12;2019;526;Producto 526;1238;5
1;FRANQUICIA;27;12;2019;517;Producto 517;1238;2
1;FRANQUICIA;27;12;2019;503;Producto 503;1238;3
1;FRANQUICIA;27;12;2019;516;Producto 516;825;1
1;FRANQUICIA;27;12;2019;511;Producto 511;825;4
1;FRANQUICIA;27;12;2019;518;Producto 518;825;1
1;FRANQUICIA;27;12;2019;402;Producto 402;1238;1
1;FRANQUICIA;27;12;2019;520;Producto 520;1238;2
1;FRANQUICIA;27;12;2019;519;Producto 519;1238;1
1;FRANQUICIA;27;12;2019;512;Producto 512;1238;4
1;FRANQUICIA;27;12;2019;508;Producto 508;1238;1
1;FRANQUICIA;27;12;2019;543;Producto 543;1238;1
1;FRANQUICIA;27;12;2019;513;Producto 513;1238;2
1;FRANQUICIA;27;12;2019;521;Producto 521;1238;1
1;FRANQUICIA;27;12;2019;403;Producto 403;1238;1
1;FRANQUICIA;27;12;2019;522;Producto 522;825;1
1;FRANQUICIA;27;12;2019;523;Producto 523;1238;1
1;FRANQUICIA;27;12;2019;501;Producto 501;1238;3
1;FRANQUICIA;27;12;2019;509;Producto 509;1238;2
1;FRANQUICIA;27;12;2019;531;Producto 531;1238;2
1;FRANQUICIA;27;12;2019;505;Producto 505;1238;1
1;FRANQUICIA;27;12;2019;507;Producto 507;1238;3
1;FRANQUICIA;27;12;2019;514;Producto 514;825;1
1;FRANQUICIA;27;12;2019;780;Producto 780;190;20
1;FRANQUICIA;27;12;2019;782;Producto 782;190;10
1;FRANQUICIA;27;12;2019;462;Producto 462;2,544;100
1;FRANQUICIA;27;12;2019;2609;Producto 2609;840;1
1;FRANQUICIA;27;12;2019;2608;Producto 2608;1050;1
1;FRANQUICIA;27;12;2019;2601;Producto 2601;550;1
1;FRANQUICIA;27;12;2019;2600;Producto 2600;625;1
1;FRANQUICIA;27;12;2019;1799;Producto 1799;339,4;2
1;FRANQUICIA;27;12;2019;782;Producto 782;190;40
1;FRANQUICIA;27;12;2019;780;Producto 780;190;50
1;FRANQUICIA;27;12;2019;25;Producto 25;25;10
1;FRANQUICIA;27;12;2019;536;Producto 536;1238;1
1;FRANQUICIA;27;12;2019;515;Producto 515;825;1
1;FRANQUICIA;27;12;2019;526;Producto 526;1238;2
1;FRANQUICIA;27;12;2019;511;Producto 511;825;2
1;FRANQUICIA;27;12;2019;967;Producto 967;150;6
1;FRANQUICIA;27;12;2019;2609;Producto 2609;760;3
1;FRANQUICIA;27;12;2019;2611;Producto 2611;1050;1
1;FRANQUICIA;27;12;2019;2604;Producto 2604;1050;1
1;FRANQUICIA;27;12;2019;2601;Producto 2601;500;4
1;FRANQUICIA;27;12;2019;2600;Producto 2600;575;2
1;FRANQUICIA;27;12;2019;1793;Producto 1793;1050;2
1;FRANQUICIA;27;12;2019;2877;Producto 2877;108;6
1;FRANQUICIA;27;12;2019;782;Producto 782;190;50
1;FRANQUICIA;27;12;2019;780;Producto 780;190;50
1;FRANQUICIA;27;12;2019;3013;Producto 3013;25;96
1;FRANQUICIA;27;12;2019;3012;Producto 3012;25;96
1;FRANQUICIA;27;12;2019;950;Producto 950;100;6
1;FRANQUICIA;27;12;2019;510;Producto 510;1125;1
1;FRANQUICIA;27;12;2019;527;Producto 527;1125;1
1;FRANQUICIA;27;12;2019;533;Producto 533;1125;1
1;FRANQUICIA;27;12;2019;539;Producto 539;1125;1
1;FRANQUICIA;27;12;2019;529;Producto 529;1125;1
1;FRANQUICIA;27;12;2019;515;Producto 515;1125;2
1;FRANQUICIA;27;12;2019;526;Producto 526;1125;2
1;FRANQUICIA;27;12;2019;538;Producto 538;1125;1
1;FRANQUICIA;27;12;2019;517;Producto 517;1125;1
1;FRANQUICIA;27;12;2019;503;Producto 503;1125;2
1;FRANQUICIA;27;12;2019;511;Producto 511;750;2
1;FRANQUICIA;27;12;2019;504;Producto 504;1125;1
1;FRANQUICIA;27;12;2019;520;Producto 520;1125;2
1;FRANQUICIA;27;12;2019;519;Producto 519;1125;2
1;FRANQUICIA;27;12;2019;512;Producto 512;1125;2
1;FRANQUICIA;27;12;2019;502;Producto 502;1125;2
1;FRANQUICIA;27;12;2019;406;Producto 406;1125;1
1;FRANQUICIA;27;12;2019;543;Producto 543;1125;1
1;FRANQUICIA;27;12;2019;523;Producto 523;750;1
1;FRANQUICIA;27;12;2019;531;Producto 531;1125;1
1;FRANQUICIA;27;12;2019;507;Producto 507;1125;1
1;FRANQUICIA;27;12;2019;718;Producto 718;1,36;200
1;FRANQUICIA;27;12;2019;2609;Producto 2609;840;3
1;FRANQUICIA;27;12;2019;2608;Producto 2608;1050;1
1;FRANQUICIA;27;12;2019;2601;Producto 2601;550;8
1;FRANQUICIA;27;12;2019;2600;Producto 2600;625;3
1;FRANQUICIA;27;12;2019;2880;Producto 2880;108;6
1;FRANQUICIA;27;12;2019;2877;Producto 2877;108;6
1;FRANQUICIA;27;12;2019;2870;Producto 2870;84;12
1;FRANQUICIA;27;12;2019;782;Producto 782;190;30
1;FRANQUICIA;27;12;2019;781;Producto 781;190;30
1;FRANQUICIA;27;12;2019;780;Producto 780;190;30
1;FRANQUICIA;27;12;2019;3010;Producto 3010;271;10
1;FRANQUICIA;27;12;2019;515;Producto 515;825;2
1;FRANQUICIA;27;12;2019;510;Producto 510;1238;1
1;FRANQUICIA;27;12;2019;527;Producto 527;1238;2
1;FRANQUICIA;27;12;2019;536;Producto 536;1238;2
1;FRANQUICIA;27;12;2019;525;Producto 525;1238;1
1;FRANQUICIA;27;12;2019;529;Producto 529;1238;3
1;FRANQUICIA;27;12;2019;530;Producto 530;1238;2
1;FRANQUICIA;27;12;2019;528;Producto 528;825;1
1;FRANQUICIA;27;12;2019;526;Producto 526;1238;3
1;FRANQUICIA;27;12;2019;537;Producto 537;1238;1
1;FRANQUICIA;27;12;2019;538;Producto 538;1238;1
1;FRANQUICIA;27;12;2019;517;Producto 517;1238;1
1;FRANQUICIA;27;12;2019;503;Producto 503;1238;2
1;FRANQUICIA;27;12;2019;511;Producto 511;825;3
1;FRANQUICIA;27;12;2019;402;Producto 402;1238;2
1;FRANQUICIA;27;12;2019;520;Producto 520;1238;1
1;FRANQUICIA;27;12;2019;519;Producto 519;1238;2
1;FRANQUICIA;27;12;2019;512;Producto 512;1238;2
1;FRANQUICIA;27;12;2019;502;Producto 502;1238;2
1;FRANQUICIA;27;12;2019;406;Producto 406;1238;1
1;FRANQUICIA;27;12;2019;543;Producto 543;1238;1
1;FRANQUICIA;27;12;2019;513;Producto 513;1238;3
1;FRANQUICIA;27;12;2019;403;Producto 403;1238;1
1;FRANQUICIA;27;12;2019;522;Producto 522;825;1
1;FRANQUICIA;27;12;2019;523;Producto 523;1238;2
1;FRANQUICIA;27;12;2019;501;Producto 501;1238;1
1;FRANQUICIA;27;12;2019;509;Producto 509;1238;3
1;FRANQUICIA;27;12;2019;531;Producto 531;1238;2
1;FRANQUICIA;27;12;2019;507;Producto 507;1238;3
1;FRANQUICIA;27;12;2019;514;Producto 514;825;2
1;FRANQUICIA;27;12;2019;315;Producto 315;166,98;5
1;FRANQUICIA;27;12;2019;310;Producto 310;360,58;10
1;FRANQUICIA;27;12;2019;309;Producto 309;548,37;10
1;FRANQUICIA;27;12;2019;663;Producto 663;387,46;3
1;FRANQUICIA;27;12;2019;2941;Producto 2941;703,68;4
1;FRANQUICIA;27;12;2019;25;Producto 25;25;5
1;FRANQUICIA;27;12;2019;782;Producto 782;190;20
1;FRANQUICIA;27;12;2019;781;Producto 781;190;30
1;FRANQUICIA;27;12;2019;780;Producto 780;190;30
1;FRANQUICIA;27;12;2019;3011;Producto 3011;392;12
1;FRANQUICIA;27;12;2019;3010;Producto 3010;271;10
1;FRANQUICIA;27;12;2019;510;Producto 510;1238;1
1;FRANQUICIA;27;12;2019;533;Producto 533;1238;2
1;FRANQUICIA;27;12;2019;529;Producto 529;1238;1
1;FRANQUICIA;27;12;2019;526;Producto 526;1238;3
1;FRANQUICIA;27;12;2019;537;Producto 537;1238;2
1;FRANQUICIA;27;12;2019;538;Producto 538;1238;1
1;FRANQUICIA;27;12;2019;511;Producto 511;825;1
1;FRANQUICIA;27;12;2019;519;Producto 519;1238;1
1;FRANQUICIA;27;12;2019;512;Producto 512;1238;2
1;FRANQUICIA;27;12;2019;502;Producto 502;1238;3
1;FRANQUICIA;27;12;2019;513;Producto 513;1238;1
1;FRANQUICIA;27;12;2019;509;Producto 509;1238;1
1;FRANQUICIA;27;12;2019;507;Producto 507;1238;1
1;FRANQUICIA;27;12;2019;3011;Producto 3011;392;6
1;FRANQUICIA;27;12;2019;1799;Producto 1799;339,4;1
1;FRANQUICIA;27;12;2019;718;Producto 718;1,36;500
1;FRANQUICIA;27;12;2019;1792;Producto 1792;700;1
1;FRANQUICIA;27;12;2019;782;Producto 782;190;40
1;FRANQUICIA;27;12;2019;780;Producto 780;190;50
1;FRANQUICIA;27;12;2019;3010;Producto 3010;271;10
1;FRANQUICIA;27;12;2019;533;Producto 533;1238;2
1;FRANQUICIA;27;12;2019;525;Producto 525;1238;1
1;FRANQUICIA;27;12;2019;515;Producto 515;1238;4
1;FRANQUICIA;27;12;2019;530;Producto 530;1238;2
1;FRANQUICIA;27;12;2019;528;Producto 528;825;1
1;FRANQUICIA;27;12;2019;526;Producto 526;1238;2
1;FRANQUICIA;27;12;2019;538;Producto 538;1238;1
1;FRANQUICIA;27;12;2019;517;Producto 517;1238;2
1;FRANQUICIA;27;12;2019;503;Producto 503;1238;2
1;FRANQUICIA;27;12;2019;511;Producto 511;825;3
1;FRANQUICIA;27;12;2019;402;Producto 402;1238;1
1;FRANQUICIA;27;12;2019;520;Producto 520;1238;1
1;FRANQUICIA;27;12;2019;519;Producto 519;1238;2
1;FRANQUICIA;27;12;2019;508;Producto 508;1238;1
1;FRANQUICIA;27;12;2019;543;Producto 543;1238;2
1;FRANQUICIA;27;12;2019;521;Producto 521;825;1
1;FRANQUICIA;27;12;2019;523;Producto 523;825;1
1;FRANQUICIA;27;12;2019;507;Producto 507;1238;2
1;FRANQUICIA;27;12;2019;514;Producto 514;825;1
1;FRANQUICIA;27;12;2019;782;Producto 782;190;40
1;FRANQUICIA;27;12;2019;780;Producto 780;190;50
1;FRANQUICIA;27;12;2019;510;Producto 510;1238;3
1;FRANQUICIA;27;12;2019;527;Producto 527;1238;2
1;FRANQUICIA;27;12;2019;533;Producto 533;1238;2
1;FRANQUICIA;27;12;2019;536;Producto 536;1238;1
1;FRANQUICIA;27;12;2019;529;Producto 529;1238;2
1;FRANQUICIA;27;12;2019;526;Producto 526;1238;3
1;FRANQUICIA;27;12;2019;517;Producto 517;1238;2
1;FRANQUICIA;27;12;2019;503;Producto 503;1238;3
1;FRANQUICIA;27;12;2019;511;Producto 511;825;2
1;FRANQUICIA;27;12;2019;402;Producto 402;1238;2
1;FRANQUICIA;27;12;2019;519;Producto 519;1238;4
1;FRANQUICIA;27;12;2019;512;Producto 512;1238;4
1;FRANQUICIA;27;12;2019;502;Producto 502;1238;1
1;FRANQUICIA;27;12;2019;543;Producto 543;1238;1
1;FRANQUICIA;27;12;2019;513;Producto 513;1238;1
1;FRANQUICIA;27;12;2019;521;Producto 521;1238;2
1;FRANQUICIA;27;12;2019;522;Producto 522;825;1
1;FRANQUICIA;27;12;2019;501;Producto 501;1238;1
1;FRANQUICIA;27;12;2019;509;Producto 509;1238;1
1;FRANQUICIA;27;12;2019;462;Producto 462;2,544;200
1;FRANQUICIA;27;12;2019;718;Producto 718;1,36;200
1;FRANQUICIA;27;12;2019;2609;Producto 2609;840;2
1;FRANQUICIA;27;12;2019;2608;Producto 2608;1050;1
1;FRANQUICIA;27;12;2019;2601;Producto 2601;550;4
1;FRANQUICIA;27;12;2019;2600;Producto 2600;625;2
1;FRANQUICIA;27;12;2019;782;Producto 782;190;10
1;FRANQUICIA;27;12;2019;780;Producto 780;190;40
1;FRANQUICIA;27;12;2019;533;Producto 533;1238;1
1;FRANQUICIA;27;12;2019;510;Producto 510;1238;1
1;FRANQUICIA;27;12;2019;539;Producto 539;1238;1
1;FRANQUICIA;27;12;2019;536;Producto 536;1238;1
1;FRANQUICIA;27;12;2019;525;Producto 525;1238;1
1;FRANQUICIA;27;12;2019;529;Producto 529;1238;1
1;FRANQUICIA;27;12;2019;515;Producto 515;825;1
1;FRANQUICIA;27;12;2019;526;Producto 526;1238;3
1;FRANQUICIA;27;12;2019;537;Producto 537;1238;1
1;FRANQUICIA;27;12;2019;538;Producto 538;1238;1
1;FRANQUICIA;27;12;2019;503;Producto 503;1238;1
1;FRANQUICIA;27;12;2019;511;Producto 511;825;2
1;FRANQUICIA;27;12;2019;519;Producto 519;1238;1
1;FRANQUICIA;27;12;2019;512;Producto 512;1238;2
1;FRANQUICIA;27;12;2019;513;Producto 513;1238;2
1;FRANQUICIA;27;12;2019;501;Producto 501;1238;1
1;FRANQUICIA;27;12;2019;509;Producto 509;1238;1
1;FRANQUICIA;27;12;2019;782;Producto 782;190;7
1;FRANQUICIA;27;12;2019;2609;Producto 2609;840;1
1;FRANQUICIA;27;12;2019;2601;Producto 2601;550;2
1;FRANQUICIA;27;12;2019;2600;Producto 2600;625;1
1;FRANQUICIA;27;12;2019;781;Producto 781;190;20
1;FRANQUICIA;27;12;2019;780;Producto 780;190;20
1;FRANQUICIA;27;12;2019;955;Producto 955;120;6
1;FRANQUICIA;27;12;2019;953;Producto 953;240;5
1;FRANQUICIA;27;12;2019;510;Producto 510;1238;1
1;FRANQUICIA;27;12;2019;527;Producto 527;1238;1
1;FRANQUICIA;27;12;2019;536;Producto 536;1238;1
1;FRANQUICIA;27;12;2019;526;Producto 526;1238;1
1;FRANQUICIA;27;12;2019;517;Producto 517;1238;1
1;FRANQUICIA;27;12;2019;511;Producto 511;825;1
1;FRANQUICIA;27;12;2019;508;Producto 508;1238;1
1;FRANQUICIA;27;12;2019;522;Producto 522;825;1
1;FRANQUICIA;27;12;2019;509;Producto 509;1238;1
1;FRANQUICIA;27;12;2019;531;Producto 531;1238;1
1;FRANQUICIA;27;12;2019;2609;Producto 2609;840;1
1;FRANQUICIA;27;12;2019;2601;Producto 2601;550;1
1;FRANQUICIA;27;12;2019;2600;Producto 2600;625;1
1;FRANQUICIA;27;12;2019;782;Producto 782;190;10
1;FRANQUICIA;27;12;2019;780;Producto 780;190;10
1;FRANQUICIA;27;12;2019;510;Producto 510;1238;1
1;FRANQUICIA;27;12;2019;526;Producto 526;1238;1
1;FRANQUICIA;27;12;2019;517;Producto 517;1238;1
1;FRANQUICIA;27;12;2019;503;Producto 503;1238;1
1;FRANQUICIA;27;12;2019;512;Producto 512;1238;1
1;FRANQUICIA;27;12;2019;543;Producto 543;1238;1
1;FRANQUICIA;27;12;2019;513;Producto 513;1238;1
1;FRANQUICIA;27;12;2019;501;Producto 501;1238;1
1;FRANQUICIA;27;12;2019;507;Producto 507;1238;1
1;FRANQUICIA;27;12;2019;3011;Producto 3011;392;6
1;FRANQUICIA;27;12;2019;536;Producto 536;1238;1
1;FRANQUICIA;27;12;2019;503;Producto 503;1238;1
1;FRANQUICIA;27;12;2019;529;Producto 529;1238;1
1;FRANQUICIA;27;12;2019;782;Producto 782;190;10
1;FRANQUICIA;27;12;2019;780;Producto 780;190;40
1;FRANQUICIA;27;12;2019;2602;Producto 2602;1176;1
1;FRANQUICIA;27;12;2019;2600;Producto 2600;625;3
1;FRANQUICIA;27;12;2019;2609;Producto 2609;840;7
1;FRANQUICIA;27;12;2019;2608;Producto 2608;1050;5
1;FRANQUICIA;27;12;2019;2601;Producto 2601;550;15
1;FRANQUICIA;27;12;2019;1794;Producto 1794;1050;1
1;FRANQUICIA;27;12;2019;2880;Producto 2880;108;6
1;FRANQUICIA;27;12;2019;2877;Producto 2877;108;6
1;FRANQUICIA;27;12;2019;2872;Producto 2872;48;24
1;FRANQUICIA;27;12;2019;3013;Producto 3013;25;48
1;FRANQUICIA;27;12;2019;3012;Producto 3012;25;48
1;FRANQUICIA;27;12;2019;782;Producto 782;190;30
1;FRANQUICIA;27;12;2019;780;Producto 780;190;30
1;FRANQUICIA;27;12;2019;510;Producto 510;1238;1
1;FRANQUICIA;27;12;2019;533;Producto 533;1238;1
1;FRANQUICIA;27;12;2019;515;Producto 515;825;1
1;FRANQUICIA;27;12;2019;526;Producto 526;1238;2
1;FRANQUICIA;27;12;2019;511;Producto 511;825;1
1;FRANQUICIA;27;12;2019;519;Producto 519;1238;1
1;FRANQUICIA;27;12;2019;512;Producto 512;1238;2
1;FRANQUICIA;27;12;2019;507;Producto 507;1238;1
1;FRANQUICIA;27;12;2019;514;Producto 514;825;1
1;FRANQUICIA;27;12;2019;782;Producto 782;190;3
1;FRANQUICIA;27;12;2019;780;Producto 780;190;3
1;FRANQUICIA;27;12;2019;1;Producto 1;132;9
1;FRANQUICIA;27;12;2019;18;Producto 18;73,33;12
1;FRANQUICIA;27;12;2019;17;Producto 17;73,33;12
1;FRANQUICIA;27;12;2019;112;Producto 112;48,67;20
1;FRANQUICIA;27;12;2019;111;Producto 111;48,67;20
1;FRANQUICIA;27;12;2019;110;Producto 110;48,67;20
1;FRANQUICIA;27;12;2019;117;Producto 117;26,67;20
1;FRANQUICIA;27;12;2019;107;Producto 107;26,67;20
1;FRANQUICIA;27;12;2019;105;Producto 105;26,67;10
1;FRANQUICIA;27;12;2019;104;Producto 104;26,67;20
1;FRANQUICIA;27;12;2019;93;Producto 93;14,67;200
1;FRANQUICIA;27;12;2019;780;Producto 780;190;57
1;FRANQUICIA;27;12;2019;2609;Producto 2609;840;1
1;FRANQUICIA;27;12;2019;2601;Producto 2601;550;2
1;FRANQUICIA;27;12;2019;1792;Producto 1792;700;2
1;FRANQUICIA;27;12;2019;782;Producto 782;190;30
1;FRANQUICIA;27;12;2019;3011;Producto 3011;392;6
1;FRANQUICIA;27;12;2019;3013;Producto 3013;25;48
1;FRANQUICIA;27;12;2019;3012;Producto 3012;25;48
1;FRANQUICIA;27;12;2019;967;Producto 967;100;6
1;FRANQUICIA;27;12;2019;510;Producto 510;1125;3
1;FRANQUICIA;27;12;2019;527;Producto 527;1125;1
1;FRANQUICIA;27;12;2019;533;Producto 533;1125;1
1;FRANQUICIA;27;12;2019;539;Producto 539;1125;1
1;FRANQUICIA;27;12;2019;536;Producto 536;1125;2
1;FRANQUICIA;27;12;2019;525;Producto 525;1125;1
1;FRANQUICIA;27;12;2019;529;Producto 529;1125;2
1;FRANQUICIA;27;12;2019;515;Producto 515;750;1
1;FRANQUICIA;27;12;2019;528;Producto 528;750;1
1;FRANQUICIA;27;12;2019;526;Producto 526;1125;4
1;FRANQUICIA;27;12;2019;538;Producto 538;1125;1
1;FRANQUICIA;27;12;2019;517;Producto 517;1125;2
1;FRANQUICIA;27;12;2019;503;Producto 503;1125;2
1;FRANQUICIA;27;12;2019;511;Producto 511;750;2
1;FRANQUICIA;27;12;2019;504;Producto 504;1125;1
1;FRANQUICIA;27;12;2019;402;Producto 402;1125;1
1;FRANQUICIA;27;12;2019;519;Producto 519;1125;2
1;FRANQUICIA;27;12;2019;512;Producto 512;1125;4
1;FRANQUICIA;27;12;2019;502;Producto 502;1125;2
1;FRANQUICIA;27;12;2019;513;Producto 513;1125;3
1;FRANQUICIA;27;12;2019;403;Producto 403;1125;1
1;FRANQUICIA;27;12;2019;523;Producto 523;1125;2
1;FRANQUICIA;27;12;2019;531;Producto 531;1125;2
1;FRANQUICIA;27;12;2019;507;Producto 507;1125;3
1;FRANQUICIA;27;12;2019;514;Producto 514;750;1
1;FRANQUICIA;27;12;2019;954;Producto 954;240;10
1;FRANQUICIA;27;12;2019;782;Producto 782;190;20
1;FRANQUICIA;27;12;2019;780;Producto 780;190;20
1;FRANQUICIA;27;12;2019;1792;Producto 1792;700;2
1;FRANQUICIA;27;12;2019;510;Producto 510;1125;4
1;FRANQUICIA;27;12;2019;527;Producto 527;1125;2
1;FRANQUICIA;27;12;2019;533;Producto 533;1125;1
1;FRANQUICIA;27;12;2019;539;Producto 539;1125;1
1;FRANQUICIA;27;12;2019;536;Producto 536;1125;2
1;FRANQUICIA;27;12;2019;529;Producto 529;1125;2
1;FRANQUICIA;27;12;2019;515;Producto 515;750;1
1;FRANQUICIA;27;12;2019;530;Producto 530;1125;1
1;FRANQUICIA;27;12;2019;528;Producto 528;1125;1
1;FRANQUICIA;27;12;2019;526;Producto 526;1125;3
1;FRANQUICIA;27;12;2019;537;Producto 537;1125;2
1;FRANQUICIA;27;12;2019;538;Producto 538;1125;1
1;FRANQUICIA;27;12;2019;503;Producto 503;1125;3
1;FRANQUICIA;27;12;2019;511;Producto 511;750;4
1;FRANQUICIA;27;12;2019;504;Producto 504;1125;2
1;FRANQUICIA;27;12;2019;402;Producto 402;1125;1
1;FRANQUICIA;27;12;2019;520;Producto 520;1125;1
1;FRANQUICIA;27;12;2019;519;Producto 519;1125;2
1;FRANQUICIA;27;12;2019;512;Producto 512;1125;5
1;FRANQUICIA;27;12;2019;502;Producto 502;1125;3
1;FRANQUICIA;27;12;2019;513;Producto 513;1125;4
1;FRANQUICIA;27;12;2019;521;Producto 521;1125;1
1;FRANQUICIA;27;12;2019;403;Producto 403;1125;1
1;FRANQUICIA;27;12;2019;523;Producto 523;1125;2
1;FRANQUICIA;27;12;2019;501;Producto 501;1125;3
